"ItemId","ItemName","Brand","Model","Detail","SaleLimit","IsActive","CatId","FxSalePrice","UKey","Unt","CStk","CCost","RetailPrice","ItmDisc","QtyBelow","MinPrice","QtyUpTo"
"LcNoKIA3","Lcd Unit","Nokia","NOKIA 3","","2","false","1","1950",,"Pc","0","0","2100","0","10","0","50"
"LcNoKIA3JP","Lcd Unit","Nokia","3 JP","","2","false","1","1850",,"Pc","0","0","1950","0","10","0","50"
"LcNoKIA6JP","Lcd Unit","Nokia","6 JP","","2","false","1","1750",,"Pc","0","0","2000","0","10","0","50"
"LcNoNOKIA3310LC","Lcd","Nokia","NOKIA 3310 LCD","","2","false","1","320",,"Pc","0","0","400","0","10","0","50"
"LcNoNOKIA7.1U","Lcd Unit","Nokia","Nokia 7.1u","","2","false","1","2300",,"Pc","0","0","2500","0","10","0","50"
"LcNoNOKIAC1U","Lcd Unit","Nokia","NOKIA C1U","","2","false","1","1650",,"Pc","0","0","1700","0","10","0","50"
"LcNoNOKIAC20UC2","Lcd Unit","Nokia","NOKIA C20U C21U","","2","false","1","1850",,"Pc","0","0","2200","0","10","0","50"
"LcNoNOKIAC21U","Lcd Unit","Nokia","NOKIA C21U","","2","false","1","2000",,"Pc","0","0","2200","0","10","0","50"
"LcNoNOKIAC2U","Lcd Unit","Nokia","NOKIA C2U","","2","false","1","2050",,"Pc","0","0","2200","0","10","0","50"
"LcNoNOKIAG100U","Lcd Unit","Nokia","NOKIA G100U","","2","false","1","2500",,"Pc","0","0","2800","0","10","0","50"
"LcNoNOKIAG11U","Lcd Unit","Nokia","NOKIA G11U","","0","false","1","2100",,"Pc","0","0","2300","0","10","0","50"
"LcNoX10X20","Lcd Unit","Nokia","X10 X20","","2","false","1","2900",,"Pc","0","0","3000","0","10","0","50"
"LcNoX202","LCD UNIT","Nokia","X202","","2","false","1","330",,"Pc","0","0","400","0","10","0","50"
"LcOpA15KADA","Lcd Kada","Oppo","A15","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcOpA15UFORCE","Lcd Unit","Oppo","A15 FORCE C11 A16","","2","false","1","1500",,"Pc","0","0","1550","0","10","0","50"
"LcOpA15UFUTER","Lcd Unit","Oppo","A15U FUTER","","2","false","1","1450",,"Pc","0","0","1500","0","10","0","50"
"LcOpA15UGC","Lcd Unit","Oppo","A15 C11 A16 GC","","2","false","1","1620",,"Pc","0","0","1700","0","10","0","50"
"LcOpA15UZNFC11","Lcd Unit","Oppo","A15 ZNF C11","","2","false","1","1620",,"Pc","0","0","1700","0","10","0","50"
"LcOpA16KADA","Lcd Kada","Oppo","A16","","2","false","1","400",,"Pc","0","0","450","0","10","0","50"
"LcOpA16UJP","Lcd Unit","Oppo","A16U JP","","2","false","1","1500",,"Pc","0","0","1600","0","10","0","50"
"LcOpA1KKADA","Lcd Kada","Oppo","A1K","","2","false","1","400",,"Pc","0","0","500","0","10","0","50"
"LcOpA1KUSUNLONG","Lcd Unit","Oppo","A1K SUNLONG","","2","false","1","2050",,"Pc","0","0","2100","0","10","0","50"
"LcOpA1KUZNF","Lcd Unit","Oppo","A1KU ZNF","","2","false","1","1620",,"Pc","0","0","1700","0","10","0","50"
"LcOpA1PROUSUNLO","Lcd Unit","Oppo","A1 PRO SUNLONG","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcOpA37LCDJACK","Lcd Jack","Oppo","A37 LCD JACK","","2","false","1","100",,"Pc","0","0","150","0","10","0","50"
"LcOpA37UFUTURE","Lcd Unit","Oppo","A37 FUTURE BLACK","","2","false","1","1250",,"Pc","0","0","1300","0","10","0","50"
"LcOpA37UWHITEJP","Lcd Unit","Oppo","A37 WHITE JP","","2","false","1","1200",,"Pc","0","0","1300","0","10","0","50"
"LcOpA3SKADA","Lcd Kada","Oppo","A3S","","2","false","1","400",,"Pc","0","0","450","0","10","0","50"
"LcOpA3SUCOPY","Lcd Unit","Oppo","A3S COPY","","2","false","1","1530",,"Pc","0","0","1600","0","10","0","50"
"LcOpA3SUSUNLON","Lcd Unit","Oppo","A3S SUNLONG","","2","false","1","2080",,"Pc","0","0","2150","0","10","0","50"
"LcOpA3SUSVC","Lcd Unit","Oppo","A3S SVC","","2","false","1","1650",,"Pc","0","0","1700","0","10","0","50"
"LcOpA52020SERVI","Lcd Unit","Oppo","A52020  SVC","","2","false","1","1730",,"Pc","0","0","1850","0","10","0","50"
"LcOpA52020UZNF","Lcd Unit","Oppo","A52020U ZNF","","2","false","1","1570",,"Pc","0","0","1650","0","10","0","50"
"LcOpA52KADA","Lcd Kada","Oppo","A52","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcOpA52USUNL","Lcd Unit","Oppo","A52 SUNLONG","","2","false","1","2100",,"Pc","0","0","2150","0","10","0","50"
"LcOpA52UZNF","Lcd Unit","Oppo","A52U ZNF","","2","false","1","1900",,"Pc","0","0","2000","0","10","0","50"
"LcOpA53KADA","Lcd Kada","Oppo","A53","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcOpA53UA54UHX","Lcd Unit","Oppo","A54 A53 HX","","2","false","1","1480",,"Pc","0","0","1600","0","10","0","50"
"LcOpA53UALPHAA5","Lcd Unit","Oppo","A53U ALPHA A54","","2","false","1","1650",,"Pc","0","0","1700","0","10","0","50"
"LcOpA53URISGO","Lcd Unit","Oppo","A54 A53 RISGOO","","2","false","1","2100",,"Pc","0","0","2300","0","10","0","50"
"LcOpA53USUNLONG","Lcd Unit","Oppo","A53U SUNLONG A54U","","2","false","1","2080",,"Pc","0","0","2150","0","10","0","50"
"LcOpA53UZNFA54U","Lcd Unit","Oppo","A53 ZNF A54","","0","false","1","1800",,"Pc","0","0","1900","0","10","0","50"
"LcOpA54KADA","Lcd Kada","Oppo","A54","","2","false","1","400",,"Pc","0","0","450","0","10","0","50"
"LcOpA54UFALCON","Lcd Unit","Oppo","A54 FALCON","","2","false","1","1800",,"Pc","0","0","1900","0","10","0","50"
"LcOpA54USERVICE","Lcd Unit","Oppo","A54 SVC","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcOpA57NEWUGC","Lcd Unit","Oppo","A57NEWUGC","","2","false","1","1680",,"Pc","0","0","1750","0","10","0","50"
"LcOpA57NEWUKCAM","Lcd Unit","Oppo","A57 NEW K CAMBO","","2","false","1","1650",,"Pc","0","0","1700","0","10","0","50"
"LcOpA57NEWUZNF","Lcd Unit","Oppo","A57 NEW  ZNF","","0","false","1","1670",,"Pc","0","0","1750","0","10","0","50"
"LcOpA57U789W","Lcd Unit","Oppo","A57 789 WHITE","","2","false","1","1400",,"Pc","0","0","1500","0","10","0","50"
"LcOpA57UFORCEB","Lcd Unit","Oppo","A57 BLACK FORCE","","2","false","1","1400",,"Pc","0","0","1500","0","10","0","50"
"LcOpA59UCOPY","Lcd Unit","Oppo","A59 789","","2","false","1","1350",,"Pc","0","0","1400","0","10","0","50"
"LcOpA5KADA2020","Lcd Kada","Oppo","A52020","","2","false","1","400",,"Pc","0","0","450","0","10","0","50"
"LcOpA5KADA20MI","Lcd Kada","Oppo","A52020 MID BACK","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcOpA5SKADAFAL","Lcd Kada","Oppo","A5S FALCON","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcOpA5SLCDJACK","Lcd Jack","Oppo","A5S LCD JACK","","2","false","1","100",,"Pc","0","0","150","0","10","0","50"
"LcOpA5SUFORCE","Lcd Unit","Oppo","A5S FORCE","","2","false","1","1450",,"Pc","0","0","1500","0","10","0","50"
"LcOpA5SUGC","Lcd Unit","Oppo","A5S GC","","2","false","1","1600",,"Pc","0","0","1650","0","10","0","50"
"LcOpA5SUKCOM","Lcd Unit","Oppo","A5S JK","","2","false","1","1450",,"Pc","0","0","1550","0","10","0","50"
"LcOpA5SURISGOO","Lcd Unit","Oppo","A5S RISGOO","","2","false","1","1980",,"Pc","0","0","2100","0","10","0","50"
"LcOpA5SUSUNLON","Lcd Unit","Oppo","A5S SUNLONG","","2","false","1","1920",,"Pc","0","0","2000","0","10","0","50"
"LcOpA5SUZNF","Lcd Unit","Oppo","A5S ZNF","","2","false","1","1550",,"Pc","0","0","1650","0","10","0","50"
"LcOpA5U2020A920","Lcd Unit","Oppo","A52020 ZNF","","2","false","1","1550",,"Pc","0","0","1600","0","10","0","50"
"LcOpA60UC65SADA","Lcd Unit","Oppo","A60 SADA C65","","2","false","1","1750",,"Pc","0","0","1800","0","10","0","50"
"LcOPA60UGCA3XU","Lcd Unit","Oppo","A60 GC C65 A3X","","2","false","1","1900",,"Pc","0","0","1950","0","10","0","50"
"LcOpA60UZNFC65","Lcd Unit","Oppo","A60U ZNF C65","","2","false","1","1850",,"Pc","0","0","1900","0","10","0","50"
"LcOpA6XUREALMIC","Lcd Unit","Oppo","A6XU REALMI C85U A64GU NARZO90X5GU  REALMI 15XU","","2","false","1","2600",,"Pc","0","0","3000","0","10","0","50"
"LcOpA71UGC","Lcd Unit","Oppo","A71 GC","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcOpA71USUNLONG","Lcd Unit","Oppo","A71U SUNLONG","","2","false","1","1720",,"Pc","0","0","1800","0","10","0","50"
"LcOpA76HXU","Lcd Unit","Oppo","A76 HX","","2","false","1","1620",,"Pc","0","0","1700","0","10","0","50"
"LcOpA76UJP","Lcd Unit","Oppo","A76U JP","","2","false","1","1750",,"Pc","0","0","1800","0","10","0","50"
"LcOpA7KADA","Lcd Kada","Oppo","A7","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcOpA83360","Lcd Unit","Oppo","A83 360 BLACK","","2","false","1","1620",,"Pc","0","0","1700","0","10","0","50"
"LcOpF11KADA","Lcd Kada","Oppo","F11 KADA","","2","false","1","320",,"Pc","0","0","400","0","10","0","50"
"LcOpF11PROUGC","Lcd Unit","Oppo","F11PROU GC","","2","false","1","1900",,"Pc","0","0","19500","0","10","0","50"
"LcOpF11PROuHX","Lcd Unit","Oppo","F11 PRO HX","","2","false","1","1950",,"Pc","0","0","2000","0","10","0","50"
"LcOpF11PROUMEET","Lcd Unit","Oppo","F11PROU MEETO","","2","false","1","1850",,"Pc","0","0","1900","0","10","0","50"
"LcOpF11PROuSU","Lcd Unit","Oppo","F11 PRO  SUNLONG","","2","false","1","2330",,"Pc","0","0","2400","0","10","0","50"
"LcOpF11PROUZNF","Lcd Unit","Oppo","F11PROU ZNF","","2","false","1","1980",,"Pc","0","0","2100","0","10","0","50"
"LcOpF11UFORCE","Lcd Unit","Oppo","F11 FORCE","","2","false","1","1550",,"Pc","0","0","1600","0","10","0","50"
"LcOpF11USUNLO","Lcd Unit","Oppo","F11 SUNLONG","","2","false","1","2100",,"Pc","0","0","2150","0","10","0","50"
"LcOpF11UZNF","Lcd Unit","Oppo","F11 ZNF","","2","false","1","1650",,"Pc","0","0","1700","0","10","0","50"
"LcOpF15KADA","Lcd Kada","Oppo","F15","","2","false","1","400",,"Pc","0","0","500","0","10","0","50"
"LcOpF17KADA","Lcd Kada","Oppo","F17","","2","false","1","400",,"Pc","0","0","450","0","10","0","50"
"LcOpF19KADA","Lcd Kada","Oppo","F19","","2","false","1","400",,"Pc","0","0","450","0","10","0","50"
"LcOpF19PROKADA","Lcd Kada","Oppo","F19 PRO","","2","false","1","400",,"Pc","0","0","450","0","10","0","50"
"LcOpF1SUFUTURE","Lcd Unit","Oppo","F1S FUTURE BLACK","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcOpF1SUOGGCW","Lcd Unit","Oppo","F1S OG GC WHITE","","2","false","1","1350",,"Pc","0","0","1400","0","10","0","50"
"LcOpF1SUWHITE","Lcd Unit","Oppo","F1S WHITE","","2","false","1","1400",,"Pc","0","0","1450","0","10","0","50"
"LcOpF3PLUSUW","Lcd Unit","Oppo","F3 PLUS WHITE","","2","false","1","2800",,"Pc","0","0","3000","0","10","0","50"
"LcOpF3UJPW","Lcd Unit","Oppo","F3 WHITE JP","","2","false","1","1900",,"Pc","0","0","2000","0","10","0","50"
"LcOpF3UXDB","Lcd Unit","Oppo","F3 BLACK XD","","2","false","1","2000",,"Pc","0","0","2100","0","10","0","50"
"LcOpF5HXUBLACK","Lcd Unit","Oppo","F5 HX BLACK","","2","false","1","1500",,"Pc","0","0","1600","0","10","0","50"
"LcOpF5KADA","Lcd Kada","Oppo","F5","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcOpF5UCOPYW","Lcd Unit","Oppo","F5 COPY","","2","false","1","1550",,"Pc","0","0","1600","0","10","0","50"
"LcOpF7KADA","Lcd Kada","Oppo","F7","","2","false","1","400",,"Pc","0","0","500","0","10","0","50"
"LcOpF7UJX","Lcd Unit","Oppo","F7 JX","","2","false","1","1600",,"Pc","0","0","1650","0","10","0","50"
"LcOpF7UROYALFAL","Lcd Unit","Oppo","F7 ROYAL FALCON","","2","false","1","1175",,"Pc","0","0","1300","0","10","0","50"
"LcOpF7USUNLONG","Lcd Unit","Oppo","F7 SUNLONG","","2","false","1","2100",,"Pc","0","0","2150","0","10","0","50"
"LcOpF9KADA","Lcd Kada","Oppo","F9","","2","false","1","400",,"Pc","0","0","500","0","10","0","50"
"LcOpF9UFORCE","Lcd Unit","Oppo","F9 FORCE","","2","false","1","1450",,"Pc","0","0","1550","0","10","0","50"
"LcOpF9UMEETO","Lcd Unit","Oppo","F9 MEETO","","2","false","1","1650",,"Pc","0","0","1700","0","10","0","50"
"LcOpF9UOGGC","Lcd Unit","Oppo","F9 OG GC","","2","false","1","1600",,"Pc","0","0","1700","0","10","0","50"
"LcOpF9USUNLONG","Lcd Unit","Oppo","F9 SUNLONG","","2","false","1","2030",,"Pc","0","0","2150","0","10","0","50"
"LcOpRENO4LCDFLE","Lcd Flex","Oppo","RENO4 LCD FLEX","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcOpX652UGC","Lcd Unit","Oppo","X652U GC","","2","false","1","1720",,"Pc","0","0","1800","0","10","0","50"
"LcOuOUKITELC30U","Lcd Unit","Oukitel","OUKITEL C30U C21U","","0","false","1","3500",,"Pc","0","0","4000","0","10","0","50"
"LcOuOUKITELC33U","Lcd Unit","Oukitel","OUKITEL C33U","","2","false","1","2600",,"Pc","0","0","3300","0","10","0","50"
"LcOuOUKITELC36U","Lcd Unit","Oukitel","OUKITEL C36U","","0","false","1","2600",,"Pc","0","0","3300","0","10","0","50"
"LcPoF1","Lcd Unit","Poco","F1","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcReC21YUFUTER","Lcd Unit","Realmi","C21YU FUTER","","2","false","1","1550",,"Pc","0","0","1650","0","10","0","50"
"LcReC21YUGC","Lcd Unit","Realmi","C21YU GC","","2","false","1","1650",,"Pc","0","0","1700","0","10","0","50"
"LcReC30UC33USUN","Lcd Unit","Realmi","C30UC33U SUNLONG","","2","false","1","2050",,"Pc","0","0","2100","0","10","0","50"
"LcReC55UZNFA58U","Lcd Unit","Realmi","C55U ZNF A58U","","2","false","1","1850",,"Pc","0","0","1950","0","10","0","50"
"LcReC55UZPOWER","Lcd Unit","Realmi","C55U Z POWER","","2","false","1","1800",,"Pc","0","0","1900","0","10","0","50"
"LcReC61UFORCE","Lcd Unit","Realmi","C61U FORCE OT","","2","false","1","1620",,"Pc","0","0","1700","0","10","0","50"
"LcREDMI10CU12C","Lcd Unit","Mi","REDMI 10C 12C GC","","2","false","1","1750",,"Pc","0","0","1800","0","10","0","50"
"LcREDMI10CUSUN","Lcd Unit","Mi","REDMI 10C SUNLONG","","2","false","1","2100",,"Pc","0","0","2200","0","10","0","50"
"LcREDMI10U4G","Lcd Unit","Mi","REDMI 10 4G","","2","false","1","1950",,"Pc","0","0","2100","0","10","0","50"
"LcREDMI10U5G","Lcd Unit","Mi","REDMI 10 5G","","2","false","1","1950",,"Pc","0","0","2200","0","10","0","50"
"LcREDMI12CUSUN","Lcd Unit","Mi","REDMI 12C SUNLONG","","2","false","1","2080",,"Pc","0","0","2150","0","10","0","50"
"LcREDMI12UKING","Lcd Unit","Mi","REDMI 12 KING","","2","false","1","1780",,"Pc","0","0","1850","0","10","0","50"
"LcREDMI12USUNL","Lcd Unit","Mi","REDMI 12 SUNLONG","","2","false","1","2400",,"Pc","0","0","2500","0","10","0","50"
"LcREDMI8UBLACK","Lcd Unit","Mi","REDMI8 BLACK","","2","false","1","1500",,"Pc","0","0","1600","0","10","0","50"
"LcREDMI8USUNLO","Lcd Unit","Mi","REDMI 8 SUNLONG","","2","false","1","1930",,"Pc","0","0","2000","0","10","0","50"
"LcREDMI9U","Lcd Unit","Mi","REDMI 9","","2","false","1","1650",,"Pc","0","0","1700","0","10","0","50"
"LcReREALMI6PROU","Lcd Unit","Realmi","REALMI6PROU","","2","false","1","2400",,"Pc","0","0","2600","0","10","0","50"
"LcReREALMIC71U","Lcd Unit","Realmi","REALMI C71U","","2","false","1","2050",,"Pc","0","0","2150","0","10","0","50"
"LcSaA01COREU","Lcd Unit","SAMSUNG","A01 CORE","","2","false","1","1550",,"Pc","0","0","2000","0","10","0","50"
"LcSaA01U","Lcd Unit","SAMSUNG","A01 BIG","","2","false","1","1450",,"Pc","0","0","1550","0","10","0","50"
"LcSaA01US","Lcd Unit","SAMSUNG","A01 SMALL","","2","false","1","1580",,"Pc","0","0","1650","0","10","0","50"
"LcSaA037UBAHIR","Lcd Unit","Samsung","A037U BAHIR","","2","false","1","2100",,"Pc","0","0","2500","0","10","0","50"
"LcSaA03COREUJ","Lcd Unit","SAMSUNG","A03 CORE JK","","2","false","1","1600",,"Pc","0","0","1700","0","10","0","50"
"LcSaA04SKADA","Lcd Kada","SAMSUNG","A04S","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcSaA04SUA13U5G","Lcd Unit","SAMSUNG","A04S SUNLONG","","2","false","1","2100",,"Pc","0","0","2150","0","10","0","50"
"LcSaA04SUG","Lcd Unit","SAMSUNG","A04S GC COPY","","2","false","1","1550",,"Pc","0","0","1700","0","10","0","50"
"LcSaA04UF","Lcd Unit","SAMSUNG","A04 WITH FRAME ORG","","2","false","1","3200",,"Pc","0","0","3300","0","10","0","50"
"LcSaA04UG","Lcd Unit","SAMSUNG","A04 GC","","2","false","1","1550",,"Pc","0","0","1650","0","10","0","50"
"LcSaA04UKADA","Lcd Kada","SAMSUNG","A04","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcSaA04UOG","Lcd Unit","SAMSUNG","A04 OG","","2","false","1","1650",,"Pc","0","0","1700","0","10","0","50"
"LcSaA04US","Lcd Unit","SAMSUNG","A04 SUNLONG","","2","false","1","2020",,"Pc","0","0","2100","0","10","0","50"
"LcSaA04USV","Lcd Unit","SAMSUNG","A04 SVC","","2","false","1","1830",,"Pc","0","0","1950","0","10","0","50"
"LcSaA04UZNF","Lcd Unit","SAMSUNG","A04U ZNF","","2","false","1","1750",,"Pc","0","0","1800","0","10","0","50"
"LcSaA05U","Lcd Unit","SAMSUNG","A05 RISGOO","","0","false","1","2200",,"Pc","0","0","2300","0","10","0","50"
"LcSaA05U360","Lcd Unit","SAMSUNG","A05 360 GC","","2","false","1","1800",,"Pc","0","0","1850","0","10","0","50"
"LcSaA05UA","Lcd Unit","SAMSUNG","A05 1 PLUS","","2","false","1","1600",,"Pc","0","0","1700","0","10","0","50"
"LcSaA05UGC","Lcd Unit","SAMSUNG","A05 OG CROWN","","2","false","1","1750",,"Pc","0","0","1800","0","10","0","50"
"LcSaA05USUNLONG","Lcd Unit","SAMSUNG","A05U SUNLONG","","2","false","1","2100",,"Pc","0","0","2150","0","10","0","50"
"LcSaA05USV","Lcd Unit","SAMSUNG","A05S SERVICE PACK","","2","false","1","2150",,"Pc","0","0","2200","0","10","0","50"
"LcSaA05USVC","Lcd Unit","SAMSUNG","A05 SERVICE PACK","","2","false","1","1850",,"Pc","0","0","2000","0","10","0","50"
"LcSaA05UZNF","Lcd Unit","Samsung","A05U ZNF","","2","false","1","1750",,"Pc","0","0","1850","0","10","0","50"
"LcSaA06UGC","Lcd Unit","SAMSUNG","A06U GC","","2","false","1","1800",,"Pc","0","0","1850","0","10","0","50"
"LcSaA06UOG","Lcd Unit","SAMSUNG","A06 OG","","2","false","1","1600",,"Pc","0","0","1650","0","10","0","50"
"LcSaA06USUN","Lcd Unit","SAMSUNG","A06 SUNLONG","","2","false","1","2050",,"Pc","0","0","2100","0","10","0","50"
"LCSaA07UK","LCD UNIT","SAMSUNG","A07 K CAMBO FUTER","","2","false","1","1950",,"Pc","0","0","2100","0","10","0","50"
"LcSaA07USUNLONG","Lcd Unit","SAMSUNG","A07U SUNLONG","","2","false","1","2250",,"Pc","0","0","2300","0","10","0","50"
"LcSaA10EUA20EU","Lcd Unit","SAMSUNG","A10E A20E","","2","false","1","1750",,"Pc","0","0","2000","0","10","0","50"
"LcSaA10KADA","Lcd Kada","SAMSUNG","A10","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LCSAA10SKADA","Lcd Kada","SAMSUNG","A10S","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcSaA10SUFOR","Lcd Unit","SAMSUNG","A10S FORCE","","2","false","1","1500",,"Pc","0","0","1550","0","10","0","50"
"LcSaA10SUGC","Lcd Unit","SAMSUNG","A10S GC","","2","false","1","1800",,"Pc","0","0","1850","0","10","0","50"
"LcSaA10SUSUNL","Lcd Unit","SAMSUNG","A10S SUNLONG","","2","false","1","1850",,"Pc","0","0","1950","0","10","0","50"
"LcSaA10SUSV","Lcd Unit","SAMSUNG","A10S SVC","","2","false","1","1650",,"Pc","0","0","1750","0","10","0","50"
"LcSaA10SUZNF","Lcd Unit","Samsung","A10SU ZNF","","2","false","1","1650",,"Pc","0","0","1700","0","10","0","50"
"LcSaA10UFO","Lcd Unit","SAMSUNG","A10 FORCE","","2","false","1","1420",,"Pc","0","0","1550","0","10","0","50"
"LcSaA10UJK","Lcd Unit","SAMSUNG","A10 JK","","2","false","1","1500",,"Pc","0","0","1550","0","10","0","50"
"LcSaA10USUNLO","Lcd Unit","SAMSUNG","A10 SUNLONG","","2","false","1","1900",,"Pc","0","0","2000","0","10","0","50"
"LcSaA10USVE","Lcd Unit","SAMSUNG","A10 SVC","","2","false","1","1650",,"Pc","0","0","1750","0","10","0","50"
"LcSaA10UZPOWER","Lcd Unit","SAMSUNG","A10U Z POWER","","2","false","1","1480",,"Pc","0","0","1550","0","10","0","50"
"LcSaA11UJK","Lcd Unit","SAMSUNG","A11 JK","","2","false","1","1600",,"Pc","0","0","1700","0","10","0","50"
"LcSaA11UOT","Lcd Unit","SAMSUNG","A11U OT","","2","false","1","1700",,"Pc","0","0","1750","0","10","0","50"
"LcSaA11USUNLONG","Lcd Unit","SAMSUNG","A11 SUNLONG","","2","false","1","2100",,"Pc","0","0","2200","0","10","0","50"
"LcSaA11UZNF","Lcd Unit","SAMSUNG","A11 ZNF","","2","false","1","1850",,"Pc","0","0","1900","0","10","0","50"
"LcSaA12UF","Lcd Unit","SAMSUNG","A02 A12 WITH FRAME","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"LcSaA12UR","Lcd Unit","SAMSUNG","A02 RISGOO A12","","0","false","1","2050",,"Pc","0","0","2100","0","10","0","50"
"LcSaA12US","Lcd Unit","SAMSUNG","A02 A12 SADA","","2","false","1","1550",,"Pc","0","0","1600","0","10","0","50"
"LcSaA12USUNLO","Lcd Unit","SAMSUNG","A12 - A02  SUNLONG","","2","false","1","1980",,"Pc","0","0","2050","0","10","0","50"
"LcSaA12UZNF","Lcd Unit","SAMSUNG","A02 ZNF A12","","2","false","1","1630",,"Pc","0","0","1700","0","10","0","50"
"LcSaA13U","Lcd Unit","SAMSUNG","A13U KING","","2","false","1","1580",,"Pc","0","0","1650","0","10","0","50"
"LcSaA13UOG","Lcd Unit","SAMSUNG","A13  OG GCB OT","","2","false","1","1620",,"Pc","0","0","1700","0","10","0","50"
"LcSaA13USUN","Lcd Unit","SAMSUNG","A13 4G SUNLONG","","2","false","1","2000",,"Pc","0","0","2100","0","10","0","50"
"LcSaA14B5GUKLOG","Lcd Unit","SAMSUNG","A14b 5g K Logo","","2","false","1","2100",,"Pc","0","0","2300","0","10","0","50"
"LcSaA14U","Lcd Unit","SAMSUNG","A14 4G","","2","false","1","1700",,"Pc","0","0","1900","0","10","0","50"
"LcSaA14U5G","Lcd Unit","SAMSUNG","A14 5G","","2","false","1","1900",,"Pc","0","0","1950","0","10","0","50"
"LcSaA14U5GMEETO","Lcd Unit","SAMSUNG","A14U 5G MEETO","","2","false","1","1750",,"Pc","0","0","1800","0","10","0","50"
"LcSaA14USUN","Lcd Unit","SAMSUNG","A14 5G SUNLONG","","2","false","1","2220",,"Pc","0","0","2300","0","10","0","50"
"LcSaA14USUNL","Lcd Unit","SAMSUNG","A14 4G SUNLONG","","2","false","1","2100",,"Pc","0","0","2200","0","10","0","50"
"LcSaA14UZNF5G","Lcd Unit","Samsung","A14U ZNF 5G","","2","false","1","1750",,"Pc","0","0","1800","0","10","0","50"
"LcSaA20LCDFLEX","Lcd Flex","SAMSUNG","A20","","2","false","1","180",,"Pc","0","0","250","0","10","0","50"
"LcSaA20SKADA","Lcd Kada","SAMSUNG","A20S","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
